movie_title,release_month,production_budget,worldwide_gross,ROI,genres,director_name
Role Models,Nov,28000000.0,94500826.0,66500826.0,Documentary,Salome Oggenfuss
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Oct,28000000.0,101379287.0,73379287.0,"Comedy,Family",Miguel Arteta
Miracle,Feb,28000000.0,64474705.0,36474705.0,Thriller,Rudrapatla Venugopal
Last Vegas,Jan,28000000.0,112914167.0,84914167.0,"Comedy,Drama",Jon Turteltaub
Tag,Jun,28000000.0,77026186.0,49026186.0,Drama,Danny Roth
Identity,Apr,28000000.0,82183683.0,54183683.0,Drama,Behrouz Sebt Rasoul
Serendipity,Oct,28000000.0,77477297.0,49477297.0,Drama,Indra Gunawan
Kick-Ass,Apr,28000000.0,97531134.0,69531134.0,"Action,Comedy",Matthew Vaughn
30 Minutes or Less,Aug,28000000.0,40966716.0,12966716.0,"Action,Comedy,Crime",Ruben Fleischer
3 Days to Kill,Feb,28000000.0,38959900.0,10959900.0,"Action,Drama,Thriller",McG
Kick-Ass 2,Aug,28000000.0,63129909.0,35129909.0,"Action,Comedy,Crime",Jeff Wadlow
A Walk Among the Tombstones,Sep,28000000.0,62108587.0,34108587.0,"Action,Crime,Drama",Scott Frank
The Spy Next Door,Jan,28000000.0,46752858.0,18752858.0,"Action,Comedy,Family",Brian Levant
Brick Mansions,Apr,28000000.0,73421224.0,45421224.0,"Action,Crime",Camille Delamarre
Lost Souls,Oct,28000000.0,31320293.0,3320293.0,"Action,Drama",Laron Green
American Ultra,Aug,28000000.0,30295028.0,2295028.0,"Action,Comedy,Sci-Fi",Nima Nourizadeh
Pride and Prejudice and Zombies,Feb,28000000.0,16638300.0,-11361700.0,"Action,Comedy,Horror",Burr Steers
Anonymous,Oct,27500000.0,15815509.0,-11684491.0,"Drama,Thriller",Roland Emmerich
Limitless,Mar,27000000.0,155564919.0,128564919.0,"Mystery,Sci-Fi,Thriller",Neil Burger
Money Monster,May,27000000.0,93466095.0,66466095.0,"Crime,Drama,Thriller",Jodie Foster
Flawless,Nov,27000000.0,4485485.0,-22514515.0,Drama,Tal Granit
What Just Happened,Oct,27000000.0,2412123.0,-24587877.0,Comedy,Charles Uwagbai
Flatliners,Aug,26000000.0,61308153.0,35308153.0,"Drama,Horror,Mystery",Niels Arden Oplev
Flatliners,Sep,20000000.0,45173738.0,25173738.0,"Drama,Horror,Mystery",Niels Arden Oplev
Red Eye,Aug,26000000.0,96666486.0,70666486.0,Horror,Tristan Clay
Pain & Gain,Apr,26000000.0,81275291.0,55275291.0,"Action,Comedy,Crime",Michael Bay
Lawless,Aug,26000000.0,54393687.0,28393687.0,"Crime,Drama",John Hillcoat
Brothers,Dec,26000000.0,45043870.0,19043870.0,Documentary,Michael Norton
Brothers,Aug,13000000.0,17856688.0,4856688.0,Documentary,Michael Norton
The Best of Me,Oct,26000000.0,41059418.0,15059418.0,"Drama,Romance",Michael Hoffman
Original Sin,Aug,26000000.0,16521410.0,-9478590.0,Comedy,Jean Lee
The Raven,Apr,26000000.0,30601801.0,4601801.0,"Crime,Mystery,Thriller",James McTeigue
The Fifth Estate,Oct,26000000.0,6154172.0,-19845828.0,"Biography,Drama,Thriller",Bill Condon
Viy,Jun,26000000.0,34246770.0,8246770.0,"Adventure,Fantasy,Mystery",Oleg Stepchenko
Accidental Love,Mar,26000000.0,135436.0,-25864564.0,"Comedy,Romance",David O. Russell
The Help,Aug,25000000.0,213120004.0,188120004.0,Drama,Tate Taylor
Hidden Figures,Dec,25000000.0,231771716.0,206771716.0,"Biography,Drama,History",Theodore Melfi
Ride Along,Jan,25000000.0,153733800.0,128733800.0,"Action,Comedy,Crime",Tim Story
The Bodyguard,Nov,25000000.0,410899039.0,385899039.0,Drama,Chris Eneaji Eneng
Dear John,Feb,25000000.0,142033509.0,117033509.0,"Drama,Romance,War",Lasse Hallström
Parental Guidance,Dec,25000000.0,120832383.0,95832383.0,"Comedy,Family",Andy Fickman
Chocolat,Dec,25000000.0,152500343.0,127500343.0,"Biography,Drama",Roschdy Zem
No Strings Attached,Jan,25000000.0,149228078.0,124228078.0,"Comedy,Romance",Ivan Reitman
Contraband,Jan,25000000.0,98406855.0,73406855.0,"Action,Crime,Drama",Baltasar Kormákur
The Lucky One,Apr,25000000.0,96633833.0,71633833.0,"Drama,Romance",Scott Hicks
Madea's Big Happy Family,Apr,25000000.0,54160818.0,29160818.0,"Comedy,Drama",Tyler Perry
The Grey,Jan,25000000.0,81249176.0,56249176.0,"Action,Adventure,Drama",Joe Carnahan
Hide and Seek,Jan,25000000.0,123696741.0,98696741.0,"Action,Horror,Mystery",Jung Huh
Cobra,May,25000000.0,49042224.0,24042224.0,Drama,Ram Gopal Varma
The Giver,Aug,25000000.0,66540205.0,41540205.0,"Drama,Romance,Sci-Fi",Phillip Noyce
The Night Before,Nov,25000000.0,52427346.0,27427346.0,"Adventure,Comedy,Fantasy",Jonathan Levine
Money Talks,Aug,25000000.0,41076865.0,16076865.0,Crime,Bobby Mills-Thomas
August: Osage County,Dec,25000000.0,50738810.0,25738810.0,"Comedy,Drama",John Wells
Million Dollar Arm,May,25000000.0,39217912.0,14217912.0,"Biography,Drama,Sport",Craig Gillespie
Peppermint,Sep,25000000.0,51800758.0,26800758.0,"Action,Crime,Drama",Pierre Morel
Good Luck Chuck,Sep,25000000.0,59183821.0,34183821.0,Comedy,Sterling Johnston
The Gambler,Dec,25000000.0,38718031.0,13718031.0,Drama,Szabolcs Hajdu
The Gambler,Aug,3000000.0,101773.0,-2898227.0,Drama,Szabolcs Hajdu
Fist Fight,Feb,25000000.0,40286416.0,15286416.0,Comedy,Richie Keen
The Sitter,Dec,25000000.0,38749404.0,13749404.0,Comedy,David Gordon Green
Elizabeth,Nov,25000000.0,82150642.0,57150642.0,"Biography,Documentary,Drama",Eui Yong Zong
Draft Day,Apr,25000000.0,29847480.0,4847480.0,"Drama,Sport",Ivan Reitman
Rings,Feb,25000000.0,82917283.0,57917283.0,"Drama,Horror,Mystery",F. Javier Gutiérrez
Don't Be Afraid of the Dark,Aug,25000000.0,39126427.0,14126427.0,"Fantasy,Horror,Thriller",Troy Nixey
The Losers,Apr,25000000.0,29863840.0,4863840.0,"Action,Adventure,Crime",Sylvain White
War,Aug,25000000.0,40686409.0,15686409.0,Drama,Simon Jaquemet
The Eagle,Feb,25000000.0,38993548.0,13993548.0,"Action,Adventure,Drama",Kevin Macdonald
Shark Night 3D,Sep,25000000.0,18877153.0,-6122847.0,"Horror,Thriller",David R. Ellis
Father Figures,Dec,25000000.0,21038441.0,-3961559.0,"Adventure,Comedy,Drama",Lawrence Sher
The Counselor,Oct,25000000.0,71009334.0,46009334.0,"Crime,Drama,Thriller",Ridley Scott
Mary Queen of Scots,Dec,25000000.0,46734733.0,21734733.0,"Biography,Drama,History",Thomas Imbach
The Box,Nov,25000000.0,34356760.0,9356760.0,Drama,Andrijana Stojkovic
My Soul to Take,Oct,25000000.0,16727470.0,-8272530.0,"Horror,Mystery,Thriller",Wes Craven
Warrior,Sep,25000000.0,24215385.0,-784615.0,"Drama,Sport",Gavin O'Connor
Battle of the Sexes,Sep,25000000.0,18445379.0,-6554621.0,"Biography,Comedy,Drama",Jonathan Dayton
Cirque du Soleil: Worlds Away,Dec,25000000.0,28012862.0,3012862.0,Fantasy,Andrew Adamson
The 33,Nov,25000000.0,28400715.0,3400715.0,"Biography,Drama,History",Patricia Riggen
The Conspirator,Apr,25000000.0,15907411.0,-9092589.0,"Crime,Drama,History",Robert Redford
Straw Dogs,Sep,25000000.0,11253821.0,-13746179.0,"Action,Drama,Thriller",Rod Lurie
Possession,Aug,25000000.0,14805812.0,-10194188.0,"Drama,Mystery",Dan Cordle
The Road,Nov,25000000.0,29206732.0,4206732.0,Documentary,Tonny Trimarsanto
Beautiful Boy,Oct,25000000.0,13031424.0,-11968576.0,"Biography,Drama",Felix van Groeningen
The Hoax,Apr,25000000.0,7164995.0,-17835005.0,"Crime,Documentary,Drama",Rodney Gray
Captive State,Mar,25000000.0,8993300.0,-16006700.0,"Sci-Fi,Thriller",Rupert Wyatt
Blindness,Oct,25000000.0,20052958.0,-4947042.0,Drama,Ryszard Bugajski
Sgt. Stubby: An American Hero,Apr,25000000.0,3645957.0,-21354043.0,"Adventure,Animation,Family",Richard Lanni
Carnage,Dec,25000000.0,38112154.0,13112154.0,"Comedy,Drama",Roman Polanski
Tulip Fever,Sep,25000000.0,6792768.0,-18207232.0,"Drama,History,Romance",Justin Chadwick
Jane Got a Gun,Jan,25000000.0,3771345.0,-21228655.0,"Action,Drama,Western",Gavin O'Connor
Where the Truth Lies,Oct,25000000.0,1415656.0,-23584344.0,Drama,Rickey Colbert
Without Limits,Sep,25000000.0,780326.0,-24219674.0,Sport,James Holden
On the Road,Mar,25000000.0,9313302.0,-15686698.0,"Adventure,Drama,Romance",Walter Salles
Love Ranch,Jun,25000000.0,146149.0,-24853851.0,"Biography,Comedy,Drama",Taylor Hackford
Ironclad,Jul,25000000.0,5297411.0,-19702589.0,"Action,Adventure,Drama",Jonathan English
Red Sky,Mar,25000000.0,91116.0,-24908884.0,"Drama,Romance",Laya Yourgou
Dangerous Liaisons,Nov,24200000.0,10447579.0,-13752421.0,"Drama,Mystery,Romance",Jin-ho Hur
Dangerous Liaisons,Dec,14000000.0,34700000.0,20700000.0,"Drama,Mystery,Romance",Jin-ho Hur
Think Like a Man Too,Jun,24000000.0,70027933.0,46027933.0,"Comedy,Romance",Tim Story
Footloose,Oct,24000000.0,62989834.0,38989834.0,"Comedy,Drama,Music",Craig Brewer
Footloose,Feb,8200000.0,80000000.0,71800000.0,"Comedy,Drama,Music",Craig Brewer
Going in Style,Apr,24000000.0,78672579.0,54672579.0,"Comedy,Crime",Zach Braff
Piranha 3D,Aug,24000000.0,83660160.0,59660160.0,"Comedy,Horror",Alexandre Aja
Faster,Nov,24000000.0,35792945.0,11792945.0,"Action,Crime,Drama",George Tillman Jr.
I Don't Know How She Does It,Sep,24000000.0,24474463.0,474463.0,"Comedy,Romance",Douglas McGrath
Dhoom 3,Dec,24000000.0,11723620.0,-12276380.0,"Action,Thriller",Vijay Krishna Acharya
Beyond the Sea,Dec,24000000.0,8292914.0,-15707086.0,Documentary,Veronika Kaserer
Flood,Dec,24000000.0,4084232.0,-19915768.0,Documentary,Ohad Milstein
Green Book,Nov,23000000.0,322034439.0,299034439.0,"Biography,Comedy,Drama",Peter Farrelly
The Wedding Ringer,Jan,23000000.0,80171596.0,57171596.0,Comedy,Jeremy Garelick
Final Destination,Mar,23000000.0,112036870.0,89036870.0,Documentary,Ricardas Marcinkus
The Ides of March,Oct,23000000.0,77735925.0,54735925.0,"Drama,Thriller",George Clooney
The Hate U Give,Oct,23000000.0,35067665.0,12067665.0,"Crime,Drama",George Tillman Jr.
Her,Jan,23000000.0,48163815.0,25163815.0,"Drama,Romance,Sci-Fi",Spike Jonze
Haywire,Jan,23000000.0,36374700.0,13374700.0,"Action,Drama,Thriller",Steven Soderbergh
Anywhere But Here,Nov,23000000.0,18653615.0,-4346385.0,"Drama,Thriller",Larry Rosen
Eddie the Eagle,Feb,23000000.0,45060480.0,22060480.0,"Biography,Comedy,Drama",Dexter Fletcher
The Crew,Aug,23000000.0,13019253.0,-9980747.0,Comedy,Kate Kaminski
Redemption,Jun,23000000.0,13593473.0,-9406527.0,"Adventure,Drama,Romance",Joseph P. Stachura
Rogue,Apr,23000000.0,4673377.0,-18326623.0,"Action,Romance,Thriller",Puri Jagannadh
Nocturnal Animals,Nov,22500000.0,32398681.0,9898681.0,"Drama,Thriller",Tom Ford
Ghost,Jul,22000000.0,517600000.0,495600000.0,"Drama,Fantasy,Mystery",Tarô Ohtani
Son of God,Feb,22000000.0,70949793.0,48949793.0,Documentary,Michael Noer
The Hundred-Foot Journey,Aug,22000000.0,94270488.0,72270488.0,"Comedy,Drama",Lasse Hallström
The Net,Jul,22000000.0,110521733.0,88521733.0,Drama,Ki-duk Kim
Diary of a Wimpy Kid: Dog Days,Aug,22000000.0,77229695.0,55229695.0,"Comedy,Family",David Bowers
Derailed,Nov,22000000.0,57520063.0,35520063.0,"Action,Crime",Seong-Tae Lee
Delivery Man,Nov,22000000.0,70536870.0,48536870.0,"Comedy,Drama",Ken Scott
"Hail, Caesar!",Feb,22000000.0,64160680.0,42160680.0,"Comedy,Drama,Music",Ethan Coen
Traitor,Aug,22000000.0,27882226.0,5882226.0,"Action,Drama,Romance",Janchivdorj Sengedorj
Diary of a Wimpy Kid: The Long Haul,May,22000000.0,35609577.0,13609577.0,"Comedy,Family",David Bowers
Homefront,Nov,22000000.0,51695362.0,29695362.0,"Action,Thriller",Gary Fleder
The Glass House,Sep,22000000.0,22861785.0,861785.0,"Drama,Thriller",Steven Summers
The Transporter Refueled,Sep,22000000.0,69698495.0,47698495.0,"Action,Adventure,Crime",Camille Delamarre
Hit & Run,Aug,22000000.0,17216955.0,-4783045.0,"Action,Comedy",Ody C. Harahap
"Roman J. Israel, Esq.",Nov,22000000.0,12967012.0,-9032988.0,"Crime,Drama,Thriller",Dan Gilroy
Out of the Furnace,Dec,22000000.0,15434375.0,-6565625.0,"Crime,Drama,Thriller",Scott Cooper
Just Getting Started,Dec,22000000.0,6756412.0,-15243588.0,"Action,Comedy",Ron Shelton
Before I Go to Sleep,Oct,22000000.0,19563579.0,-2436421.0,"Drama,Horror,Mystery",Rowan Joffe
Stone,Oct,22000000.0,4065020.0,-17934980.0,"Drama,Thriller",John Curran
To Rome with Love,Jun,21500000.0,74326015.0,52826015.0,"Comedy,Music,Romance",Woody Allen
Silver Linings Playbook,Nov,21000000.0,236412453.0,215412453.0,"Comedy,Drama,Romance",David O. Russell
Pet Sematary,Apr,21000000.0,109501146.0,88501146.0,"Horror,Mystery,Thriller",Dennis Widmyer
Pet Sematary,Apr,11500000.0,57469179.0,45969179.0,"Horror,Mystery,Thriller",Dennis Widmyer
Death at a Funeral,Apr,21000000.0,48977233.0,27977233.0,Comedy,Neil LaBute
Death at a Funeral,Aug,20000000.0,46790428.0,26790428.0,Comedy,Neil LaBute
For Colored Girls,Nov,21000000.0,38017873.0,17017873.0,Drama,Tyler Perry
Kidnap,Aug,21000000.0,34836080.0,13836080.0,Drama,Raja Chanda
Tinker Tailor Soldier Spy,Dec,21000000.0,81452811.0,60452811.0,"Drama,Mystery,Thriller",Tomas Alfredson
The Bachelor,Nov,21000000.0,36882378.0,15882378.0,"Comedy,Romance",Antonis Sotiropoulos
The Beaver,May,21000000.0,5046038.0,-15953962.0,Drama,Jodie Foster
Bitter Harvest,Feb,21000000.0,606162.0,-20393838.0,"Drama,Romance,War",George Mendeluk
Molly,Oct,21000000.0,17396.0,-20982604.0,"Action,Sci-Fi",Thijs Meuwese
Pulse,Aug,20500000.0,30241435.0,9741435.0,"Drama,Fantasy,Sci-Fi",Stevie Cruz-Martin
Us,Mar,20000000.0,254210310.0,234210310.0,Drama,Mani Maserrat Agah
La La Land,Dec,20000000.0,426351163.0,406351163.0,"Comedy,Drama,Music",Damien Chazelle
The Conjuring,Jul,20000000.0,318000141.0,298000141.0,"Horror,Mystery,Thriller",James Wan
Wonder,Nov,20000000.0,304604712.0,284604712.0,"Drama,Family",Stephen Chbosky
Jackass 3D,Oct,20000000.0,171685793.0,151685793.0,"Action,Comedy,Documentary",Jeff Tremaine
Bad Moms,Jul,20000000.0,180998716.0,160998716.0,Comedy,Jon Lucas
The Descendants,Nov,20000000.0,175507800.0,155507800.0,"Comedy,Drama",Alexander Payne
School of Rock,Oct,20000000.0,131944672.0,111944672.0,Music,John Batemen
Mortal Kombat,Aug,20000000.0,122133227.0,102133227.0,"Action,Adventure,Fantasy",Simon McQuoid
Obsessed,Apr,20000000.0,73964713.0,53964713.0,Drama,Dae-woo Kim
The Last Song,Mar,20000000.0,92678948.0,72678948.0,"Drama,Music,Romance",Julie Anne Robinson
Why Did I Get Married Too?,Apr,20000000.0,60831067.0,40831067.0,"Comedy,Drama,Romance",Tyler Perry
12 Years a Slave,Oct,20000000.0,181025343.0,161025343.0,"Biography,Drama,History",Steve McQueen
Me Before You,Jun,20000000.0,208265198.0,188265198.0,"Drama,Romance",Thea Sharrock
What Men Want,Feb,20000000.0,69911903.0,49911903.0,"Comedy,Fantasy,Romance",Adam Shankman
Barbershop: The Next Cut,Apr,20000000.0,54404202.0,34404202.0,"Comedy,Drama",Malcolm D. Lee
A Simple Favor,Sep,20000000.0,97628717.0,77628717.0,"Comedy,Crime,Drama",Paul Feig
Acrimony,Mar,20000000.0,46627836.0,26627836.0,"Drama,Romance,Thriller",Tyler Perry
Max,Jun,20000000.0,43658157.0,23658157.0,"Biography,Comedy,Documentary",Luca Scivoletto
Orphan,Jul,20000000.0,78769428.0,58769428.0,Drama,Arnaud des Pallières
The Star,Nov,20000000.0,62758010.0,42758010.0,"Adventure,Animation,Comedy",Timothy Reckart
Risen,Feb,20000000.0,46255763.0,26255763.0,"Biography,Drama",Neil Jones
Vampires Suck,Aug,20000000.0,81424988.0,61424988.0,Comedy,Jason Friedberg
The American,Sep,20000000.0,67950723.0,47950723.0,"Crime,Drama,Thriller",Anton Corbijn
A Very Harold & Kumar 3D Christmas,Nov,20000000.0,36265745.0,16265745.0,"Adventure,Comedy",Todd Strauss-Schulson
Texas Chainsaw 3D,Jan,20000000.0,47666013.0,27666013.0,"Horror,Thriller",John Luessenhop
Copycat,Oct,20000000.0,32051917.0,12051917.0,Comedy,Todd Rodgers
She's Out of My League,Mar,20000000.0,48680977.0,28680977.0,"Comedy,Romance",Jim Field Smith
The Debt,Aug,20000000.0,46604054.0,26604054.0,"Drama,Thriller",John Madden
Wild Things,Mar,20000000.0,55576699.0,35576699.0,"Documentary,Western",Daniel Hinerfeld
Eye for an Eye,Jan,20000000.0,26792700.0,6792700.0,Drama,Paco Plaza
The World's End,Aug,20000000.0,47508505.0,27508505.0,"Action,Comedy,Sci-Fi",Edgar Wright
You Again,Sep,20000000.0,32838945.0,12838945.0,"Comedy,Family,Romance",Andy Fickman
On the Basis of Sex,Dec,20000000.0,38073377.0,18073377.0,"Biography,Drama",Mimi Leder
Endless Love,Feb,20000000.0,34718173.0,14718173.0,"Drama,Romance",Shana Feste
The Covenant,Sep,20000000.0,38164784.0,18164784.0,Musical,Robert Muren
Monte Carlo,Jul,20000000.0,39686769.0,19686769.0,"Adventure,Comedy,Family",Thomas Bezucha
Stay Alive,Mar,20000000.0,23187506.0,3187506.0,Documentary,Paul Emami
Rough Night,Jun,20000000.0,46844357.0,26844357.0,"Comedy,Crime,Thriller",Lucia Aniello
Psycho,Dec,20000000.0,37226218.0,17226218.0,Thriller,Kishore Bhargav
Shorts,Aug,20000000.0,29870801.0,9870801.0,Drama,Anirban Roy
Vampires,Oct,20000000.0,20268825.0,268825.0,"Comedy,Fantasy,Horror",Vincent Lannoo
Secret in Their Eyes,Nov,20000000.0,32608019.0,12608019.0,"Crime,Drama,Mystery",Billy Ray
Under the Rainbow,Jul,20000000.0,18826490.0,-1173510.0,"Comedy,Drama,Romance",Agnès Jaoui
Paparazzi,Sep,20000000.0,16612072.0,-3387928.0,"Action,Drama,Romance",Saad Hendawy
Lockout,Apr,20000000.0,33943049.0,13943049.0,"Action,Sci-Fi,Thriller",James Mather
What's Your Number?,Sep,20000000.0,30163785.0,10163785.0,"Comedy,Romance",Mark Mylod
Burnt,Oct,20000000.0,36773510.0,16773510.0,"Comedy,Drama",John Wells
Envy,Apr,20000000.0,14566246.0,-5433754.0,Drama,Taylor Hayden
Ghost Town,Sep,20000000.0,29958228.0,9958228.0,"Documentary,History",Emily Fraser
Triple 9,Feb,20000000.0,25943792.0,5943792.0,"Crime,Thriller",John Hillcoat
The Light Between Oceans,Sep,20000000.0,22281732.0,2281732.0,"Drama,Romance",Derek Cianfrance
12 Rounds,Mar,20000000.0,17306648.0,-2693352.0,"Action,Drama,Romance",Gabriel Soriano
Let Me In,Oct,20000000.0,28270399.0,8270399.0,"Drama,Fantasy,Horror",Matt Reeves
Thank You for Your Service,Oct,20000000.0,9985316.0,-10014684.0,"Documentary,Drama",Tom Donahue
Everybody's Fine,Dec,20000000.0,9208876.0,-10791124.0,Drama,Meng Zhang
Battle of the Year,Sep,20000000.0,16723377.0,-3276623.0,"Drama,Music",Benson Lee
The Man,Sep,20000000.0,10393696.0,-9606304.0,Drama,Charlotte Sieling
Inherent Vice,Dec,20000000.0,14772346.0,-5227654.0,"Comedy,Crime,Drama",Paul Thomas Anderson
Machete Kills,Oct,20000000.0,18273009.0,-1726991.0,"Action,Crime,Sci-Fi",Robert Rodriguez
Proof,Sep,20000000.0,8284331.0,-11715669.0,"Comedy,Mystery,Sci-Fi",Carl Walins
Little Boy,Apr,20000000.0,17769299.0,-2230701.0,"Drama,History,War",Alejandro Monteverde
Chasing Mavericks,Oct,20000000.0,8300821.0,-11699179.0,"Biography,Drama,Sport",Curtis Hanson
A Most Violent Year,Dec,20000000.0,8846875.0,-11153125.0,"Crime,Drama,Thriller",J.C. Chandor
A Dangerous Method,Nov,20000000.0,14807531.0,-5192469.0,"Biography,Drama,Romance",David Cronenberg
Birth,Oct,20000000.0,14603001.0,-5396999.0,"Adventure,Documentary",Mauricio Hernandez
Hands of Stone,Aug,20000000.0,5031975.0,-14968025.0,"Action,Biography,Drama",Jonathan Jakubowicz
The Cold Light of Day,Sep,20000000.0,25361206.0,5361206.0,"Action,Thriller",Mabrouk El Mechri
Suspiria,Oct,20000000.0,7034615.0,-12965385.0,"Fantasy,Horror,Mystery",Luca Guadagnino
My All-American,Nov,20000000.0,2246000.0,-17754000.0,"Biography,Drama,Sport",Angelo Pizzo
Equilibrium,Dec,20000000.0,5345869.0,-14654131.0,"Comedy,Mystery,Thriller",Erik D. Bateman
Dylan Dog: Dead of Night,Apr,20000000.0,6093725.0,-13906275.0,"Action,Comedy,Crime",Kevin Munroe
Middle Men,Aug,20000000.0,754301.0,-19245699.0,"Action,Comedy,Crime",Matt Marshall
All Good Things,Dec,20000000.0,873617.0,-19126383.0,"Crime,Drama,Mystery",Andrew Jarecki
By the Sea,Nov,20000000.0,3727746.0,-16272254.0,"Drama,Romance",Angelina Jolie
The Tempest,Dec,20000000.0,277943.0,-19722057.0,"Comedy,Drama,Fantasy",Julie Taymor
Regression,Oct,20000000.0,15824374.0,-4175626.0,"Crime,Horror,Mystery",Alejandro Amenábar
Admiral,Dec,20000000.0,38585047.0,18585047.0,"Action,Adventure,Biography",Roel Reiné
Zambezia,Dec,20000000.0,34454336.0,14454336.0,"Adventure,Animation,Comedy",Wayne Thornley
Survivor,May,20000000.0,1703281.0,-18296719.0,"Biography,Crime,Documentary",Brook Susan Parker
The History of Love,Nov,20000000.0,476624.0,-19523376.0,"Drama,Romance,War",Radu Mihaileanu
The Shape of Water,Dec,19500000.0,195790794.0,176290794.0,"Adventure,Drama,Fantasy",Guillermo del Toro
The Frozen Ground,Aug,19200000.0,5617460.0,-13582540.0,"Crime,Drama,Mystery",Scott Walker
The Devil's Double,Jul,19100000.0,5965646.0,-13134354.0,"Biography,Drama,Thriller",Lee Tamahori
Bad Teacher,Jun,19000000.0,215448997.0,196448997.0,"Comedy,Romance",Jake Kasdan
Sausage Party,Aug,19000000.0,141344255.0,122344255.0,"Adventure,Animation,Comedy",Greg Tiernan
Sea of Love,Sep,19000000.0,58571513.0,39571513.0,"Drama,Mystery,Romance",Alyssa Schroeter
The Crazies,Feb,19000000.0,56445534.0,37445534.0,"Horror,Thriller",Breck Eisner
The Switch,Aug,19000000.0,49858465.0,30858465.0,"Comedy,Drama,Romance",Josh Gordon
Leap Year,Jan,19000000.0,32618920.0,13618920.0,"Comedy,Romance",Anand Tucker
The Book Thief,Nov,19000000.0,76086711.0,57086711.0,"Drama,War",Brian Percival
Firestorm,Jan,19000000.0,8123860.0,-10876140.0,Documentary,Julie Winokur
Take Me Home Tonight,Mar,19000000.0,7576604.0,-11423396.0,"Comedy,Drama,Romance",Michael Dowse
Won't Back Down,Sep,19000000.0,5745503.0,-13254497.0,Drama,Daniel Barnz
Action Point,Jun,19000000.0,5103675.0,-13896325.0,Comedy,Tim Kirkby
Left Behind,Feb,18500000.0,4221341.0,-14278659.0,"Horror,Mystery,Thriller",Maksim Litvinov
Left Behind,Oct,16000000.0,20769209.0,4769209.0,"Horror,Mystery,Thriller",Maksim Litvinov
Neighbors,May,18000000.0,270944428.0,252944428.0,Comedy,Nicholas Stoller
The Mask,Jul,18000000.0,351620129.0,333620129.0,"Documentary,Drama,Family",Jesse Rose
Big,Jun,18000000.0,151668774.0,133668774.0,Documentary,Sean Sevestre
My Big Fat Greek Wedding 2,Mar,18000000.0,92096558.0,74096558.0,"Comedy,Romance",Kirk Jones
The Perfect Guy,Sep,18000000.0,60278166.0,42278166.0,"Crime,Drama,Horror",David M. Rosenthal
Diary of a Wimpy Kid: Rodrick Rules,Mar,18000000.0,73695194.0,55695194.0,"Comedy,Family",David Bowers
Soul Surfer,Apr,18000000.0,47158652.0,29158652.0,"Biography,Drama,Family",Sean McNamara
Uncle Drew,Jun,18000000.0,46527161.0,28527161.0,"Comedy,Sport",Charles Stone III
Birdman or (The Unexpected Virtue of Ignorance),Oct,18000000.0,103215094.0,85215094.0,"Comedy,Drama",Alejandro G. Iñárritu
Blue Jasmine,Jul,18000000.0,102912961.0,84912961.0,Drama,Woody Allen
Honey,Dec,18000000.0,62646763.0,44646763.0,Drama,Semih Kaplanoglu
Ricki and the Flash,Aug,18000000.0,41166033.0,23166033.0,"Comedy,Drama,Music",Jonathan Demme
Love Happens,Sep,18000000.0,36133014.0,18133014.0,Drama,Aj Cross
Fame,Sep,18000000.0,80227619.0,62227619.0,Documentary,Giacomo Abbruzzese
The Circle,Apr,18000000.0,40651864.0,22651864.0,"Drama,Fantasy,Horror",Levan Akin
127 Hours,Nov,18000000.0,60217171.0,42217171.0,"Adventure,Biography,Drama",Danny Boyle
Norm of the North,Jan,18000000.0,30535660.0,12535660.0,"Adventure,Animation,Comedy",Trevor Wall
Jobs,Aug,18000000.0,43402515.0,25402515.0,"Biography,Drama",Joshua Michael Stern
Labor Day,Jan,18000000.0,14189810.0,-3810190.0,"Drama,Romance",Jason Reitman
Getaway,Aug,18000000.0,11813989.0,-6186011.0,"Action,Crime,Thriller",Courtney Solomon
The Last Station,Jan,18000000.0,15696146.0,-2303854.0,Drama,Shapur Gharib
Dragonslayer,Jun,18000000.0,6000000.0,-12000000.0,Documentary,Tristan Patterson
Hamlet,Dec,18000000.0,7129670.0,-10870330.0,Drama,Bruce Ramsay
Hamlet,May,2000000.0,2419669.0,419669.0,Drama,Bruce Ramsay
The Railway Man,Apr,18000000.0,23910210.0,5910210.0,"Biography,Drama,Romance",Jonathan Teplitzky
Restoration,Dec,18000000.0,4100000.0,-13900000.0,Drama,Yossi Madmoni
Midnight Special,Mar,18000000.0,7680250.0,-10319750.0,"Action,Drama,Mystery",Jeff Nichols
Miss Sloane,Nov,18000000.0,7719630.0,-10280370.0,"Drama,Thriller",John Madden
Metallica Through the Never,Sep,18000000.0,9082906.0,-8917094.0,Music,Nimród Antal
Phantom,Mar,18000000.0,1199510.0,-16800490.0,"Drama,History,Thriller",Todd Robinson
Renaissance,Sep,18000000.0,2401413.0,-15598587.0,"Drama,Romance,Sci-Fi",Matthew Campagna
I Am Wrath,Apr,18000000.0,309608.0,-17690392.0,"Action,Crime,Drama",Chuck Russell
Red Lights,Jul,17700000.0,14518884.0,-3181116.0,"Drama,Fantasy,Horror",Rodrigo Cortés
Hoodwinked,Jan,17500000.0,109843390.0,92343390.0,Documentary,Janks Morton
Black Nativity,Nov,17500000.0,7285135.0,-10214865.0,"Drama,Family,Music",Kasi Lemmons
City of Ghosts,Apr,17500000.0,325491.0,-17174509.0,"Documentary,War",Matthew Heineman
